Customer,Product_Group,Recency,Avg_Price_L3Y,Revenue_L12,Customer_Size,l3y_volume,standard_cost,l12_sales_vol,Current_Price,node,segment,lnvolume,lnAvg_Price_L3Y,lin_reg,elasticity,AVG_PE
2380349,Product_A,7,60.5,233,1479.25,19.13,10,6.4,66.55,51.164471,6,2.9512577834521614,4.102643365036796,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2380465,Product_A,3,27.8,131,2536.66,15.38,10,5.1,30.58,35.716822,1,2.733067964077498,3.3250360206965914,"{'intercept_': 3.968844375944699, 'coef_': array([-0.55282215])}",3.968844375944699,6.710931309193553
2380522,Product_A,12,46.3,179,503.47,7.48,10,2.5,50.93,46.553909,4,2.012232791986386,3.835141961092188,"{'intercept_': 6.768306562405984, 'coef_': array([-1.19685004])}",6.768306562405984,6.710931309193553
2380580,Product_A,11,61.3,470,1658.62,27.09,10,9.0,67.43,51.164471,6,3.2991646560970036,4.115779842942166,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2380653,Product_A,5,53.5,233,778.7,7.89,10,2.6,58.85,51.164471,6,2.065596134857783,3.979681653901961,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2380863,Product_A,3,44.9,798,4005.17,37.4,10,12.5,49.39,51.164471,6,3.6216707044204863,3.8044377947482086,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2380877,Product_A,8,59.3,690,2139.16,22.86,10,7.6,65.23,51.164471,6,3.1293886583666644,4.08260930600368,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2380920,Product_A,3,47.0,369,2962.46,26.18,10,8.7,51.7,51.164471,6,3.264995760481754,3.8501476017100584,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2381004,Product_A,2,52.9,1137,5875.72,56.1,10,18.7,58.19,51.164471,6,4.027135812528651,3.9684033388642534,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2381059,Product_A,1,65.8,246,816.74,3.74,10,1.2,72.38,51.164471,6,1.3190856114264407,4.186619838331271,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2381412,Product_A,2,235.1,686,2981.21,34.09,10,11.4,258.61,51.164471,6,3.5290040861498118,5.460010955546024,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2381493,Product_A,3,53.6,210,1114.98,15.39,10,5.1,58.96,51.164471,6,2.733717947850788,3.9815490680767565,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2381925,Product_A,6,44.6,419,1678.11,23.28,10,7.8,49.06,51.164471,6,3.147594622863237,3.7977338590260183,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2381944,Product_A,3,41.3,168,655.34,11.65,10,3.9,45.43,41.500467,2,2.4553061800117097,3.720862499966987,"{'intercept_': 7.791230885275283, 'coef_': array([-1.52279876])}",7.791230885275283,6.710931309193553
2381999,Product_A,1,20.9,172,17680.45,15.81,10,5.3,22.99,49.046667,5,2.7606426512213806,3.039749158970765,"{'intercept_': 3.1201860417757703, 'coef_': array([-0.28304676])}",3.1201860417757703,6.710931309193553
2382121,Product_A,3,40.6,160,359.25,7.48,10,2.5,44.66,41.500467,2,2.012232791986386,3.703768066607687,"{'intercept_': 7.791230885275283, 'coef_': array([-1.52279876])}",7.791230885275283,6.710931309193553
2382190,Product_A,4,44.2,737,2420.5,27.03,10,9.0,48.62,51.164471,6,3.2969473602883563,3.7887247890836524,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2382223,Product_A,3,50.9,438,1042.69,15.8,10,5.3,55.99,51.164471,6,2.760009940032921,3.929862923556477,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2382300,Product_A,10,52.0,408,3335.49,39.51,10,13.2,57.2,51.164471,6,3.6765538044232993,3.9512437185814275,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2382331,Product_A,1,59.5,259,1151.81,16.22,10,5.4,65.45,51.164471,6,2.7862450486872667,4.085976312551584,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2382371,Product_A,2,56.4,211,315.66,3.74,10,1.2,62.04,51.164471,6,1.3190856114264407,4.032469158504013,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2382427,Product_A,2,54.5,219,2351.93,27.44,10,9.1,59.95,51.164471,6,3.3120018028576843,3.9982007016691985,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2382546,Product_A,8,40.4,179,2037.79,11.22,10,3.7,44.44,46.553909,4,2.4176979000945504,3.6988297849671046,"{'intercept_': 6.768306562405984, 'coef_': array([-1.19685004])}",6.768306562405984,6.710931309193553
2382629,Product_A,1,62.0,473,1777.78,19.13,10,6.4,68.2,51.164471,6,2.9512577834521614,4.127134385045092,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2382700,Product_A,6,51.9,216,443.06,4.16,10,1.4,57.09,51.164471,6,1.425515074273172,3.949318790171843,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2382709,Product_A,11,63.9,239,282.73,3.74,10,1.2,70.29,51.164471,6,1.3190856114264407,4.157319361383489,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2382799,Product_A,4,43.6,365,3681.03,31.19,10,10.4,47.96,51.164471,6,3.440097530619712,3.775057150354989,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2382823,Product_A,5,44.8,493,1510.49,19.13,10,6.4,49.28,51.164471,6,2.9512577834521614,3.8022081394209395,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2382920,Product_A,9,39.6,146,573.96,7.42,10,2.5,43.56,41.500467,2,2.004179057179289,3.6788291182604347,"{'intercept_': 7.791230885275283, 'coef_': array([-1.52279876])}",7.791230885275283,6.710931309193553
2382951,Product_A,6,51.7,398,1355.26,22.85,10,7.6,56.87,51.164471,6,3.128951117340214,3.9454577815143836,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2382984,Product_A,7,38.6,161,2246.37,7.9,10,2.6,42.46,41.500467,2,2.066862759472976,3.653252276470785,"{'intercept_': 7.791230885275283, 'coef_': array([-1.52279876])}",7.791230885275283,6.710931309193553
2382990,Product_A,4,45.3,556,2755.12,26.6,10,8.9,49.83,51.164471,6,3.2809112157876537,3.8133070324889884,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2383032,Product_A,7,63.9,239,368.71,3.74,10,1.2,70.29,51.164471,6,1.3190856114264407,4.157319361383489,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2383074,Product_A,4,44.9,383,3080.6,14.97,10,5.0,49.39,51.164471,6,2.706048198431537,3.8044377947482086,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2383186,Product_A,6,62.3,238,20027.86,7.49,10,2.5,68.53,42.45049,3,2.0135687975291283,4.131961425793407,"{'intercept_': 5.242900417117241, 'coef_': array([-0.2691711])}",5.242900417117241,6.710931309193553
2383246,Product_A,10,61.6,264,1315.87,16.64,10,5.5,67.76,51.164471,6,2.8118094353930627,4.120661870539474,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2383347,Product_A,1,40.6,732,8188.96,47.0,10,15.7,44.66,42.45049,3,3.8501476017100584,3.703768066607687,"{'intercept_': 5.242900417117241, 'coef_': array([-0.2691711])}",5.242900417117241,6.710931309193553
2383349,Product_A,12,49.0,204,464.13,7.48,10,2.5,53.9,51.164471,6,2.012232791986386,3.8918202981106265,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2383707,Product_A,5,39.0,181,598.77,11.64,10,3.9,42.9,46.553909,4,2.454447442303292,3.6635616461296463,"{'intercept_': 6.768306562405984, 'coef_': array([-1.19685004])}",6.768306562405984,6.710931309193553
2383713,Product_A,2,39.9,714,1555.18,27.45,10,9.2,43.89,51.164471,6,3.3123661679555396,3.686376323895818,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2383762,Product_A,4,57.0,565,4876.81,42.01,10,14.0,62.7,51.164471,6,3.7379076851812907,4.04305126783455,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2383783,Product_A,5,53.5,211,1249.48,23.28,10,7.8,58.85,51.164471,6,3.147594622863237,3.979681653901961,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2383787,Product_A,2,43.7,228,1800.84,15.8,10,5.3,48.07,51.164471,6,2.760009940032921,3.7773481021015445,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2383997,Product_A,7,57.6,220,1211.31,7.49,10,2.5,63.36,51.164471,6,2.0135687975291283,4.053522567701846,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2384289,Product_A,1,49.7,2291,36296.22,157.66,10,52.6,54.67,42.45049,3,5.060440815631762,3.906004933102583,"{'intercept_': 5.242900417117241, 'coef_': array([-0.2691711])}",5.242900417117241,6.710931309193553
2384297,Product_A,2,34.1,449,3033.43,43.66,10,14.6,37.51,51.164471,6,3.7764323511217976,3.529297384289471,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2384400,Product_A,10,52.3,223,1784.67,15.39,10,5.1,57.53,51.164471,6,2.733717947850788,3.9569963710708773,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2384496,Product_A,2,61.7,1488,6694.59,70.28,10,23.4,67.87,51.164471,6,4.252487263318897,4.122283930911342,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2384594,Product_A,2,46.8,195,238.52,4.16,10,1.4,51.48,46.553909,4,1.425515074273172,3.845883202923601,"{'intercept_': 6.768306562405984, 'coef_': array([-1.19685004])}",6.768306562405984,6.710931309193553
2384619,Product_A,3,41.8,496,3040.09,22.45,10,7.5,45.98,51.164471,6,3.1112906141882632,3.7328963395307104,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2384717,Product_A,8,53.7,226,518.81,7.9,10,2.6,59.07,51.164471,6,2.066862759472976,3.983413001514819,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2384887,Product_A,4,41.1,454,2856.37,29.92,10,10.0,45.21,51.164471,6,3.3985271531062766,3.716008121502189,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2385092,Product_A,6,47.6,198,642.76,11.26,10,3.8,52.36,46.553909,4,2.421256622711544,3.8628327612373745,"{'intercept_': 6.768306562405984, 'coef_': array([-1.19685004])}",6.768306562405984,6.710931309193553
2385113,Product_A,3,53.3,442,4293.62,30.36,10,10.1,58.63,51.164471,6,3.4131259525274293,3.975936331171799,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2385134,Product_A,9,52.7,407,2135.08,39.48,10,13.2,57.97,51.164471,6,3.675794214565281,3.9646154555473165,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2385255,Product_A,8,61.5,238,690.96,11.23,10,3.7,67.65,51.164471,6,2.418588768750352,4.119037174812473,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2385408,Product_A,1,52.7,826,2203.51,41.81,10,13.9,57.97,51.164471,6,3.733135545368474,3.9646154555473165,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2385508,Product_A,5,47.1,196,796.68,7.49,10,2.5,51.81,46.553909,4,2.0135687975291283,3.8522730010223722,"{'intercept_': 6.768306562405984, 'coef_': array([-1.19685004])}",6.768306562405984,6.710931309193553
2385686,Product_A,1,47.3,3407,13061.05,275.69,10,91.9,52.03,42.45049,3,5.619277046062537,3.856510295497887,"{'intercept_': 5.242900417117241, 'coef_': array([-0.2691711])}",5.242900417117241,6.710931309193553
2385755,Product_A,6,59.9,438,5058.29,23.71,10,7.9,65.89,51.164471,6,3.165896900077314,4.092676505121403,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2385782,Product_A,4,62.6,246,468.36,7.49,10,2.5,68.86,51.164471,6,2.0135687975291283,4.136765278106052,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2386287,Product_A,1,45.1,1944,5792.9,84.01,10,28.0,49.61,51.164471,6,4.4309358393767555,3.8088822465086327,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2386568,Product_A,6,59.8,447,752.09,7.49,10,2.5,65.78,51.164471,6,2.0135687975291283,4.091005660956586,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2386597,Product_A,4,46.9,785,3747.78,47.4,10,15.8,51.59,51.164471,6,3.858622228701031,3.8480176754522337,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2386762,Product_A,1,60.3,479,5913.52,49.9,10,16.6,66.33,51.164471,6,3.910021002757473,4.09933210373314,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2386776,Product_A,3,61.9,732,2125.35,27.87,10,9.3,68.09,51.164471,6,3.327550841493857,4.12552017969055,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2386876,Product_A,2,64.0,239,515.39,3.74,10,1.2,70.4,51.164471,6,1.3190856114264407,4.1588830833596715,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2386921,Product_A,8,55.8,212,667.19,7.49,10,2.5,61.38,51.164471,6,2.0135687975291283,4.021773869387265,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2387306,Product_A,12,52.1,205,673.57,11.22,10,3.7,57.31,51.164471,6,2.4176979000945504,3.9531649487593215,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2387512,Product_A,7,54.7,455,1116.79,8.32,10,2.8,60.17,51.164471,6,2.1186622548331173,4.001863709427935,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2387513,Product_A,11,38.4,156,2477.24,18.5,10,6.2,42.24,41.500467,2,2.917770732084279,3.648057459593681,"{'intercept_': 7.791230885275283, 'coef_': array([-1.52279876])}",7.791230885275283,6.710931309193553
2387519,Product_A,4,55.4,214,1216.79,11.22,10,3.7,60.94,51.164471,6,2.4176979000945504,4.014579593753238,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2387535,Product_A,9,35.4,234,1808.59,23.27,10,7.8,38.94,51.164471,6,3.1471649773142003,3.5667118201397288,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2387594,Product_A,3,53.8,857,4014.4,49.03,10,16.3,59.18,51.164471,6,3.892432355663142,3.9852734671677386,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2387648,Product_A,5,53.0,633,5987.48,37.84,10,12.6,58.3,51.164471,6,3.6333667441836774,3.970291913552122,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2387817,Product_A,2,50.3,1025,5564.21,65.66,10,21.9,55.33,51.164471,6,4.184489912073446,3.9180050771056933,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2387989,Product_A,3,53.0,210,1290.7,18.72,10,6.2,58.3,51.164471,6,2.929592471049446,3.970291913552122,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2388173,Product_A,9,54.7,205,654.26,3.74,10,1.2,60.17,51.164471,6,1.3190856114264407,4.001863709427935,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2388652,Product_A,4,61.8,510,2073.22,23.71,10,7.9,67.98,51.164471,6,3.165896900077314,4.123903364463645,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2388812,Product_A,2,49.4,410,2717.9,31.61,10,10.5,54.34,51.164471,6,3.4534735262275262,3.899950424193877,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2388977,Product_A,2,24.9,696,3507.79,59.06,10,19.7,27.39,51.164471,6,4.078553876315777,3.214867803470662,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2389009,Product_A,2,19.4,463,4791.55,81.47,10,27.2,21.34,51.164471,6,4.400234854322551,2.9652730660692823,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2389033,Product_A,1,63.6,520,784.47,12.36,10,4.1,69.96,51.164471,6,2.514465452029545,4.152613470346076,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2389168,Product_A,1,53.8,646,1874.21,23.25,10,7.8,59.18,51.164471,6,3.1463051320333655,3.9852734671677386,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2389170,Product_A,4,51.8,1245,5648.89,91.5,10,30.5,56.98,51.164471,6,4.516338972281476,3.9473901492654373,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2389173,Product_A,3,52.5,844,12776.05,97.28,10,32.4,57.75,42.45049,3,4.577593418217857,3.960813169597578,"{'intercept_': 5.242900417117241, 'coef_': array([-0.2691711])}",5.242900417117241,6.710931309193553
2389200,Product_A,9,46.9,384,2077.04,19.92,10,6.6,51.59,51.164471,6,2.991724252156452,3.8480176754522337,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2389201,Product_A,7,52.8,228,1697.75,23.28,10,7.8,58.08,51.164471,6,3.147594622863237,3.966511190712216,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2389203,Product_A,8,37.7,133,1667.65,18.54,10,6.2,41.47,35.716822,1,2.919930560137709,3.629660094453965,"{'intercept_': 3.968844375944699, 'coef_': array([-0.55282215])}",3.968844375944699,6.710931309193553
2389378,Product_A,2,38.4,1290,12118.99,86.5,10,28.8,42.24,42.45049,3,4.460144413937834,3.648057459593681,"{'intercept_': 5.242900417117241, 'coef_': array([-0.2691711])}",5.242900417117241,6.710931309193553
2389600,Product_A,1,34.2,295,3119.76,14.96,10,5.0,37.62,51.164471,6,2.7053799725463312,3.5322256440685598,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2389919,Product_A,5,60.2,441,2254.09,22.7,10,7.6,66.22,51.164471,6,3.122364924487357,4.097672352314776,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2389993,Product_A,3,46.5,716,5930.98,44.88,10,15.0,51.15,51.164471,6,3.803992261214441,3.8394523125933104,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2391336,Product_A,8,48.5,186,3305.33,24.76,10,8.3,53.35,46.553909,4,3.2092294478163956,3.8815637979434374,"{'intercept_': 6.768306562405984, 'coef_': array([-1.19685004])}",6.768306562405984,6.710931309193553
2391729,Product_A,11,49.0,558,3026.72,39.71,10,13.2,53.9,51.164471,6,3.6816030451431603,3.8918202981106265,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2391840,Product_A,9,32.7,340,45270.69,17.92,10,6.0,35.97,31.596296,0,2.8859174075467844,3.487375077903208,"{'intercept_': 9.27666951451969, 'coef_': array([-1.45293861])}",9.27666951451969,6.710931309193553
2391927,Product_A,6,34.2,131,8356.53,25.75,10,8.6,37.62,35.716822,1,3.248434627109745,3.5322256440685598,"{'intercept_': 3.968844375944699, 'coef_': array([-0.55282215])}",3.968844375944699,6.710931309193553
2392064,Product_A,2,49.9,193,1489.6,18.38,10,6.1,54.89,46.553909,4,2.911263116927541,3.910021002757473,"{'intercept_': 6.768306562405984, 'coef_': array([-1.19685004])}",6.768306562405984,6.710931309193553
2392198,Product_A,4,48.9,755,2162.13,29.87,10,10.0,53.79,51.164471,6,3.3968546322280186,3.8897773964808264,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2392438,Product_A,10,49.8,170,272.89,3.41,10,1.1,54.78,41.500467,2,1.2267122912954254,3.9080149840306073,"{'intercept_': 7.791230885275283, 'coef_': array([-1.52279876])}",7.791230885275283,6.710931309193553
2392459,Product_A,8,49.8,163,5410.27,3.27,10,1.1,54.78,41.500467,2,1.184789984909162,3.9080149840306073,"{'intercept_': 7.791230885275283, 'coef_': array([-1.52279876])}",7.791230885275283,6.710931309193553
2392502,Product_A,10,47.8,177,24211.67,20.96,10,7.0,52.58,42.45049,3,3.0426158594528414,3.86702563949741,"{'intercept_': 5.242900417117241, 'coef_': array([-0.2691711])}",5.242900417117241,6.710931309193553
2392645,Product_A,7,47.9,527,2343.43,23.97,10,8.0,52.69,51.164471,6,3.176803048446293,3.8691155044168695,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2392746,Product_A,10,46.3,182,631.07,7.15,10,2.4,50.93,46.553909,4,1.9671123567059163,3.835141961092188,"{'intercept_': 6.768306562405984, 'coef_': array([-1.19685004])}",6.768306562405984,6.710931309193553
2392748,Product_A,8,42.7,146,1867.78,11.43,10,3.8,46.97,41.500467,2,2.4362414778067194,3.754198920234579,"{'intercept_': 7.791230885275283, 'coef_': array([-1.52279876])}",7.791230885275283,6.710931309193553
2392751,Product_A,1,46.9,891,3212.0,68.41,10,22.8,51.59,51.164471,6,4.2255190127729065,3.8480176754522337,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2392902,Product_A,10,48.8,332,1100.37,13.84,10,4.6,53.68,51.164471,6,2.6275629501895237,3.8877303128591016,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2392923,Product_A,1,51.3,192,191.75,3.74,10,1.2,56.43,46.553909,4,1.3190856114264407,3.937690752176724,"{'intercept_': 6.768306562405984, 'coef_': array([-1.19685004])}",6.768306562405984,6.710931309193553
2393050,Product_A,6,48.3,202,1867.05,14.06,10,4.7,53.13,46.553909,4,2.643333886382519,3.877431560658527,"{'intercept_': 6.768306562405984, 'coef_': array([-1.19685004])}",6.768306562405984,6.710931309193553
2393220,Product_A,1,48.7,1916,7421.94,88.91,10,29.6,53.57,51.164471,6,4.487624622133048,3.885679030088544,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2393718,Product_A,8,47.6,142,22620.22,22.98,10,7.7,52.36,35.716822,1,3.1346242724206097,3.8628327612373745,"{'intercept_': 3.968844375944699, 'coef_': array([-0.55282215])}",3.968844375944699,6.710931309193553
2393776,Product_A,5,50.1,392,4225.77,21.69,10,7.2,55.11,51.164471,6,3.076851324838783,3.914021008090819,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2393821,Product_A,2,36.1,144,851.31,14.7,10,4.9,39.71,35.716822,1,2.6878474937846906,3.586292865338835,"{'intercept_': 3.968844375944699, 'coef_': array([-0.55282215])}",3.968844375944699,6.710931309193553
2393855,Product_A,6,48.7,185,6272.53,14.48,10,4.8,53.57,46.553909,4,2.6727683869575705,3.885679030088544,"{'intercept_': 6.768306562405984, 'coef_': array([-1.19685004])}",6.768306562405984,6.710931309193553
2394097,Product_A,11,38.2,140,856.29,14.5,10,4.8,42.02,35.716822,1,2.6741486494265287,3.6428355156125294,"{'intercept_': 3.968844375944699, 'coef_': array([-0.55282215])}",3.968844375944699,6.710931309193553
2394529,Product_A,5,51.3,168,2192.06,3.27,10,1.1,56.43,41.500467,2,1.184789984909162,3.937690752176724,"{'intercept_': 7.791230885275283, 'coef_': array([-1.52279876])}",7.791230885275283,6.710931309193553
2395327,Product_A,1,21.3,257,3910.04,29.53,10,9.8,23.43,51.164471,6,3.3854066957558313,3.0587070727153796,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2395520,Product_A,4,49.7,809,1628.5,19.22,10,6.4,54.67,51.164471,6,2.9559514035421466,3.906004933102583,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2395875,Product_A,5,42.2,148,372.52,6.52,10,2.2,46.42,41.500467,2,1.8748743759385615,3.742420221041966,"{'intercept_': 7.791230885275283, 'coef_': array([-1.52279876])}",7.791230885275283,6.710931309193553
2395906,Product_A,5,35.1,293,2031.18,18.14,10,6.0,38.61,51.164471,6,2.8981194446869907,3.55820113047182,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2396018,Product_A,4,37.2,164,5238.57,25.91,10,8.6,40.92,41.500467,2,3.2546289945740186,3.616308761279101,"{'intercept_': 7.791230885275283, 'coef_': array([-1.52279876])}",7.791230885275283,6.710931309193553
2396036,Product_A,7,37.0,147,1651.14,10.77,10,3.6,40.7,41.500467,2,2.3767644911682972,3.6109179126442243,"{'intercept_': 7.791230885275283, 'coef_': array([-1.52279876])}",7.791230885275283,6.710931309193553
2396050,Product_A,11,48.0,203,624.98,7.35,10,2.5,52.8,51.164471,6,1.9947003132247452,3.871201010907891,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2396695,Product_A,2,37.1,261,18832.91,17.32,10,5.8,40.81,42.45049,3,2.851861903134289,3.6136169696133895,"{'intercept_': 5.242900417117241, 'coef_': array([-0.2691711])}",5.242900417117241,6.710931309193553
2397356,Product_A,5,51.3,172,496.6,3.36,10,1.1,56.43,41.500467,2,1.2119409739751128,3.937690752176724,"{'intercept_': 7.791230885275283, 'coef_': array([-1.52279876])}",7.791230885275283,6.710931309193553
2397741,Product_A,10,47.9,185,4322.32,60.37,10,20.1,52.69,46.553909,4,4.100492292808335,3.8691155044168695,"{'intercept_': 6.768306562405984, 'coef_': array([-1.19685004])}",6.768306562405984,6.710931309193553
