Rule,Customer,Product_Group,Recency,Avg_Price_L3Y,Revenue_L12,Customer_Size,l3y_volume,standard_cost,l12_sales_vol,Current_Price,Subrules,lnvolume,lnAvg_Price_L3Y,term.x,elasticity,pinc,pinc_constrained
15,2439020,Product_A,7,"61,1",233,"1194,51","15,39",10,"5,1","67,21","R1,R5,R7","2,73371794785079","4,11251186617755",lnAvg_Price_L3Y,"-1,14285894795376","0,0118930004025245","0,0118930004024896"
15,2701621,Product_A,1,"44,1",520,"5778,45","63,99",10,"21,3","48,51","R1,R5,R7","4,15872682115137","3,7864597824528",lnAvg_Price_L3Y,"-1,14285894795376","0,0405708406305037","0,0405708406305009"
15,2701720,Product_A,6,"48,3",204,"496,6","7,48",10,"2,5","53,13","R1,R5,R7","2,01223279198639","3,87743156065853",lnAvg_Price_L3Y,"-1,14285894795376","0,0316080987485076","0,0316080987485068"
15,2514180,Product_A,1,"46,2",908,"2988,19","49,46",10,"16,5","50,82","R1,R5,R7","3,90116426209327","3,83297979808769",lnAvg_Price_L3Y,"-1,14285894795376","0,0358857710103707","0,0358857710103676"
15,2404414,Product_A,3,"62,9",240,"751,07","11,22",10,"3,7","69,19","R1,R5,R7","2,41769790009455","4,1415461637064",lnAvg_Price_L3Y,"-1,14285894795376","0,00976408713468145","0,00976408713468138"
15,2703096,Product_A,1,"38,8",507,"1020,86","19,13",10,"6,4","42,68","R1,R5,R7","2,95125778345216","3,65842024662923",lnAvg_Price_L3Y,"-1,14285894795376","0,054650199334306","0,0546501993343112"
15,2515745,Product_A,8,"52,3",208,"2356,47","22,44",10,"7,5","57,53","R1,R5,R7","3,1108450806545","3,95699637107088",lnAvg_Price_L3Y,"-1,14285894795376","0,0244104857648795","0,0244104857648812"
15,2404960,Product_A,2,"50,4",621,"5913,39","41,99",10,14,"55,44","R1,R5,R7","3,7374314946961","3,91999117507732",lnAvg_Price_L3Y,"-1,14285894795376","0,0276868991751379","0,0276868991751301"
15,2405344,Product_A,4,"42,5",836,"6525,83","76,87",10,"25,6","46,75","R1,R5,R7","4,34211568336104","3,74950407593037",lnAvg_Price_L3Y,"-1,14285894795376","0,044451180645294","0,0444511806452958"
15,2085273,Product_A,5,"53,8",423,"2872,75","22,44",10,"7,5","59,18","R1,R5,R7","3,1108450806545","3,98527346716774",lnAvg_Price_L3Y,"-1,14285894795376","0,0219873116911579","0,0219873116911583"
15,2407786,Product_A,1,"57,6",226,"1573,55","14,96",10,5,"63,36","R1,R5,R7","2,70537997254633","4,05352256770185",lnAvg_Price_L3Y,"-1,14285894795376","0,0164134504016827","0,0164134504017003"
15,2408168,Product_A,7,"53,7",204,"1014,64","7,48",10,"2,5","59,07","R1,R5,R7","2,01223279198639","3,98341300151482",lnAvg_Price_L3Y,"-1,14285894795376","0,0221446450295252","0,0221446450295345"
15,2516681,Product_A,12,"61,5",264,"1198,74","12,06",10,4,"67,65","R1,R5,R7","2,48989419129904","4,11903717481247",lnAvg_Price_L3Y,"-1,14285894795376","0,0114091389949417","0,0114091389949254"
15,20358,Product_A,8,53,612,"6386,65","37,84",10,"12,6","58,3","R1,R5,R7","3,63336674418368","3,97029191355212",lnAvg_Price_L3Y,"-1,14285894795376","0,0232626022980007","0,023262602297999"
15,2516764,Product_A,1,"55,6",223,"1343,17","11,22",10,"3,7","61,16","R1,R5,R7","2,41769790009455","4,01818320125654",lnAvg_Price_L3Y,"-1,14285894795376","0,0192520885820488","0,0192520885820573"
15,2409843,Product_A,12,"52,9",208,"670,73","7,48",10,"2,5","58,19","R1,R5,R7","2,01223279198639","3,96840333886425",lnAvg_Price_L3Y,"-1,14285894795376","0,0234247257258021","0,0234247257258181"
15,2086494,Product_A,2,"61,5",1517,"4235,2","68,58",10,"22,9","67,65","R1,R5,R7","4,22800094703477","4,11903717481247",lnAvg_Price_L3Y,"-1,14285894795376","0,011409138994941","0,0114091389949362"
15,2087205,Product_A,8,"62,5",488,"2087,56","18,71",10,"6,2","68,75","R1,R5,R7","2,929058140286","4,13516655674236",lnAvg_Price_L3Y,"-1,14285894795376","0,0102265817148243","0,0102265817148036"
15,2027829,Product_A,6,"53,4",412,"1212,7","14,93",10,5,"58,74","R1,R5,R7","2,7033726115511","3,97781074596615",lnAvg_Price_L3Y,"-1,14285894795376","0,0226201806252611","0,0226201806252802"
15,2707576,Product_A,2,"44,7",405,"2342,11","31,61",10,"10,5","49,17","R1,R5,R7","3,45347352622753","3,79997350161952",lnAvg_Price_L3Y,"-1,14285894795376","0,0391873301386542","0,0391873301386489"
15,20406,Product_A,1,53,2054,"7268,3","90,61",10,"30,2","58,3","R1,R5,R7","4,50656458223397","3,97029191355212",lnAvg_Price_L3Y,"-1,14285894795376","0,0232626022980034","0,0232626022980029"
15,2004720,Product_A,9,"60,3",259,"996,07","12,06",10,4,"66,33","R1,R5,R7","2,48989419129904","4,09933210373314",lnAvg_Price_L3Y,"-1,14285894795376","0,0128799813831441","0,0128799813831592"
15,8994444,Product_A,6,47,712,"5095,61","84,7",10,"28,2","51,7","R1,R5,R7","4,43911560165801","3,85014760171006",lnAvg_Price_L3Y,"-1,14285894795376","0,0342111078270044","0,0342111078270016"
15,2637554,Product_A,7,"38,6",590,"4565,04","22,38",10,"7,5","42,46","R1,R5,R7","3,10816770288378","3,65325227647079",lnAvg_Price_L3Y,"-1,14285894795376","0,055257198766155","0,0552571987661592"
15,2028324,Product_A,7,"53,7",226,"424,31","7,9",10,"2,6","59,07","R1,R5,R7","2,06686275947298","3,98341300151482",lnAvg_Price_L3Y,"-1,14285894795376","0,0221446450295226","0,0221446450295421"
15,2045895,Product_A,11,"52,8",204,"2380,9","31,19",10,"10,4","58,08","R1,R5,R7","3,44009753061971","3,96651119071222",lnAvg_Price_L3Y,"-1,14285894795376","0,0235874632575135","0,0235874632575233"
15,2739827,Product_A,1,"37,1",1290,"2067,13","39,3",10,"13,1","40,81","R1,R5,R7","3,67122451887522","3,61361696961339",lnAvg_Price_L3Y,"-1,14285894795376","0,0600182994310587","0,0600182994310479"
15,2600169,Product_A,1,"54,2",1038,"1828,55","30,36",10,"10,1","59,62","R1,R5,R7","3,41312595252743","3,9926809084456",lnAvg_Price_L3Y,"-1,14285894795376","0,0213637839959207","0,021363783995928"
15,2669086,Product_A,12,"58,1",217,"624,31","7,48",10,"2,5","63,91","R1,R5,R7","2,01223279198639","4,06216566385787",lnAvg_Price_L3Y,"-1,14285894795376","0,0157343269815947","0,015734326981621"
15,2600906,Product_A,6,"59,3",465,"3566,42","38,26",10,"12,8","65,23","R1,R5,R7","3,64440496401211","4,08260930600368",lnAvg_Price_L3Y,"-1,14285894795376","0,0141511562970807","0,0141511562970636"
15,2711465,Product_A,4,"40,3",403,"1083,61","18,7",10,"6,2","44,33","R1,R5,R7","2,92852352386054","3,69635146895264",lnAvg_Price_L3Y,"-1,14285894795376","0,050289744358622","0,0502897443586218"
15,2373671,Product_A,5,"61,9",267,"1280,38","15,8",10,"5,3","68,09","R1,R5,R7","2,76000994003292","4,12552017969055",lnAvg_Price_L3Y,"-1,14285894795376","0,0109315310465926","0,0109315310465663"
15,2712403,Product_A,3,35,490,"1467,25","14,31",10,"4,8","38,5","R1,R5,R7","2,66095859356836","3,55534806148941",lnAvg_Price_L3Y,"-1,14285894795376","0,0673694388576729","0,0673694388576808"
15,2091252,Product_A,3,"53,8",424,"1205,2","22,41",10,"7,5","59,18","R1,R5,R7","3,10950728781284","3,98527346716774",lnAvg_Price_L3Y,"-1,14285894795376","0,0219873116911579","0,0219873116911583"
15,2713540,Product_A,9,"43,3",356,"4257,34","18,7",10,"6,2","47,63","R1,R5,R7","2,92852352386054","3,76815263500844",lnAvg_Price_L3Y,"-1,14285894795376","0,0424751645407629","0,0424751645407675"
15,2419003,Product_A,5,"62,6",491,"1404,4","22,44",10,"7,5","68,86","R1,R5,R7","3,1108450806545","4,13676527810605",lnAvg_Price_L3Y,"-1,14285894795376","0,0101104039628539","0,0101104039628577"
15,2419837,Product_A,3,"44,8",794,"5461,64","57,8",10,"19,3","49,28","R1,R5,R7","4,05698877567833","3,80220813942094",lnAvg_Price_L3Y,"-1,14285894795376","0,0389603479485843","0,0389603479485801"
15,2030135,Product_A,1,"61,5",720,"3026,53","29,92",10,10,"67,65","R1,R5,R7","3,39852715310628","4,11903717481247",lnAvg_Price_L3Y,"-1,14285894795376","0,0114091389949355","0,011409138994927"
15,2420685,Product_A,7,"36,5",273,"273,02","7,48",10,"2,5","40,15","R1,R5,R7","2,01223279198639","3,59731226058845",lnAvg_Price_L3Y,"-1,14285894795376","0,062032310232869","0,0620323102328727"
15,2421258,Product_A,2,"38,7",844,"3178,59","45,75",10,"15,3","42,57","R1,R5,R7","3,82319179172153","3,65583960003574",lnAvg_Price_L3Y,"-1,14285894795376","0,0549529148132372","0,0549529148132386"
15,2097773,Product_A,6,"48,5",390,"759,05","11,64",10,"3,9","53,35","R1,R5,R7","2,45444744230329","3,88156379794344",lnAvg_Price_L3Y,"-1,14285894795376","0,0312200212649548","0,0312200212649542"
15,2421740,Product_A,1,62,1665,"5746,42","59,84",10,"19,9","68,2","R1,R5,R7","4,09167433366622","4,12713438504509",lnAvg_Price_L3Y,"-1,14285894795376","0,0108130919787514","0,010813091978762"
15,2638876,Product_A,9,"38,9",266,"2487,66","35,06",10,"11,7","42,79","R1,R5,R7","3,55706087949309","3,6609942506244",lnAvg_Price_L3Y,"-1,14285894795376","0,054349040233159","0,0543490402331638"
15,2100224,Product_A,8,"63,9",265,"369,07","4,15",10,"1,4","70,29","R1,R5,R7","1,42310833424261","4,15731936138349",lnAvg_Price_L3Y,"-1,14285894795376","0,0086331829383117","0,00863318293829681"
15,2422339,Product_A,7,"46,8",223,"786,57","11,64",10,"3,9","51,48","R1,R5,R7","2,45444744230329","3,8458832029236",lnAvg_Price_L3Y,"-1,14285894795376","0,0346244061126418","0,0346244061126408"
15,2422482,Product_A,10,"53,1",461,"1546,74","23,26",10,"7,8","58,41","R1,R5,R7","3,14673514709052","3,97217692824789",lnAvg_Price_L3Y,"-1,14285894795376","0,0231010895045749","0,0231010895045733"
15,2422752,Product_A,3,"56,4",234,"234,36","4,16",10,"1,4","62,04","R1,R5,R7","1,42551507427317","4,03246915850401",lnAvg_Price_L3Y,"-1,14285894795376","0,0180924746870846","0,0180924746870844"
15,2612630,Product_A,2,"38,1",493,"1739,54","30,31",10,"10,1","41,91","R1,R5,R7","3,41147769106971","3,64021428213266",lnAvg_Price_L3Y,"-1,14285894795376","0,0568025778971075","0,0568025778971154"
15,2423042,Product_A,4,"55,3",211,"825,1","14,97",10,5,"60,83","R1,R5,R7","2,70604819843154","4,01277290852829",lnAvg_Price_L3Y,"-1,14285894795376","0,0196955937154685","0,0196955937154858"
15,2102344,Product_A,3,"61,7",479,"2699,13","22,44",10,"7,5","67,87","R1,R5,R7","3,1108450806545","4,12228393091134",lnAvg_Price_L3Y,"-1,14285894795376","0,0111695609398079","0,011169560939795"
15,2612713,Product_A,1,"36,1",301,"5213,98","18,54",10,"6,2","39,71","R1,R5,R7","2,91993056013771","3,58629286533884",lnAvg_Price_L3Y,"-1,14285894795376","0,0634121772826809","0,0634121772826818"
15,2612926,Product_A,5,"34,3",257,"3507,5","7,49",10,"2,5","37,73","R1,R5,R7","2,01356879752913","3,53514535417189",lnAvg_Price_L3Y,"-1,14285894795376","0,0700198496713483","0,0700198496713579"
15,2423581,Product_A,1,"49,3",401,"2864,77","37,82",10,"12,6","54,23","R1,R5,R7","3,63283806323031","3,89792408104864",lnAvg_Price_L3Y,"-1,14285894795376","0,0296991983476767","0,0296991983476813"
15,2639703,Product_A,2,"49,1",393,"1775,12","11,12",10,"3,7","54,01","R1,R5,R7","2,40874528882244","3,89385903480047",lnAvg_Price_L3Y,"-1,14285894795376","0,0300747579784703","0,0300747579784773"
15,2423633,Product_A,9,"53,2",204,"1085,65","15,37",10,"5,1","58,52","R1,R5,R7","2,7324175575505","3,9740583963476",lnAvg_Price_L3Y,"-1,14285894795376","0,0229401839021","0,0229401839020875"
15,2613196,Product_A,6,"36,2",473,"4083,96","48,62",10,"16,2","39,82","R1,R5,R7","3,88403496888798","3,58905911883173",lnAvg_Price_L3Y,"-1,14285894795376","0,0630643516796544","0,0630643516796653"
15,2104190,Product_A,5,"58,8",239,"2397,78","18,7",10,"6,2","64,68","R1,R5,R7","2,92852352386054","4,07414185490458",lnAvg_Price_L3Y,"-1,14285894795376","0,0148029577197762","0,0148029577197717"
15,2424305,Product_A,5,"41,6",341,"6496,68","18,62",10,"6,2","45,76","R1,R5,R7","2,92423627184892","3,72810016726722",lnAvg_Price_L3Y,"-1,14285894795376","0,0467650432532763","0,046765043253278"
15,2104301,Product_A,8,"60,1",439,"3864,93","18,7",10,"6,2","66,11","R1,R5,R7","2,92852352386054","4,09600984154116",lnAvg_Price_L3Y,"-1,14285894795376","0,0131308322064255","0,0131308322064442"
15,2424616,Product_A,12,"63,9",239,"433,31","3,74",10,"1,2","70,29","R1,R5,R7","1,31908561142644","4,15731936138349",lnAvg_Price_L3Y,"-1,14285894795376","0,00863318293830118","0,00863318293831393"
15,2424687,Product_A,5,"63,9",247,"692,21","7,48",10,"2,5","70,29","R1,R5,R7","2,01223279198639","4,15731936138349",lnAvg_Price_L3Y,"-1,14285894795376","0,00863318293832726","0,00863318293833236"
15,2104355,Product_A,2,"61,7",984,"3478,67","53,2",10,"17,7","67,87","R1,R5,R7","3,9740583963476","4,12228393091134",lnAvg_Price_L3Y,"-1,14285894795376","0,0111695609398191","0,0111695609397813"
15,2104361,Product_A,12,"61,5",238,"690,41","11,22",10,"3,7","67,65","R1,R5,R7","2,41769790009455","4,11903717481247",lnAvg_Price_L3Y,"-1,14285894795376","0,0114091389949422","0,0114091389949345"
15,2613400,Product_A,3,37,634,"6271,51","54,42",10,"18,1","40,7","R1,R5,R7","3,9967317333551","3,61091791264422",lnAvg_Price_L3Y,"-1,14285894795376","0,0603494318376638","0,0603494318376673"
15,2425998,Product_A,8,"46,2",210,"2066,79","18,7",10,"6,2","50,82","R1,R5,R7","2,92852352386054","3,83297979808769",lnAvg_Price_L3Y,"-1,14285894795376","0,0358857710103699","0,0358857710103686"
15,2451815,Product_A,2,"61,5",483,"3241,09","30,35",10,"10,1","67,65","R1,R5,R7","3,41279651750551","4,11903717481247",lnAvg_Price_L3Y,"-1,14285894795376","0,0114091389949375","0,0114091389949304"
15,2032711,Product_A,3,"51,1",612,"1770,88","18,72",10,"6,2","56,21","R1,R5,R7","2,92959247104945","3,93378449720966",lnAvg_Price_L3Y,"-1,14285894795376","0,0264514527342071","0,0264514527342125"
15,2613626,Product_A,3,"49,5",742,"1844,07",15,10,5,"54,45","R1,R5,R7","2,70805020110221","3,90197266957464",lnAvg_Price_L3Y,"-1,14285894795376","0,0293266735421825","0,0293266735421804"
15,2613734,Product_A,8,"32,3",530,"6120,74","49,85",10,"16,6","35,53","R1,R5,R7","3,90901849640785","3,47506723022861",lnAvg_Price_L3Y,"-1,14285894795376","0,0782254559056396","0,0782254559056178"
15,2613774,Product_A,2,37,719,"4966,48","60,27",10,"20,1","40,7","R1,R5,R7","4,09883446749495","3,61091791264422",lnAvg_Price_L3Y,"-1,14285894795376","0,0603494318376627","0,0603494318376657"
15,2239728,Product_A,8,"53,2",226,"1208,93","15,38",10,"5,1","58,52","R1,R5,R7","2,7330679640775","3,9740583963476",lnAvg_Price_L3Y,"-1,14285894795376","0,0229401839021","0,0229401839020875"
15,2452918,Product_A,2,"43,5",407,"3645,14","31,19",10,"10,4","47,85","R1,R5,R7","3,44009753061971","3,77276093809464",lnAvg_Price_L3Y,"-1,14285894795376","0,0419925169290231","0,0419925169290219"
15,2685576,Product_A,8,"45,3",380,"1169,18","15,39",10,"5,1","49,83","R1,R5,R7","2,73371794785079","3,81330703248899",lnAvg_Price_L3Y,"-1,14285894795376","0,0378404689313513","0,0378404689313521"
15,2614066,Product_A,3,"50,4",210,"367,01","4,16",10,"1,4","55,44","R1,R5,R7","1,42551507427317","3,91999117507732",lnAvg_Price_L3Y,"-1,14285894795376","0,0276868991751346","0,02768689917513"
15,2033784,Product_A,6,"52,6",231,"2838,39","30,34",10,"10,1","57,86","R1,R5,R7","3,41246697392039","3,96271611974366",lnAvg_Price_L3Y,"-1,14285894795376","0,0239147946425687","0,0239147946425697"
15,2428243,Product_A,3,"55,2",857,"3713,39","34,51",10,"11,5","60,72","R1,R5,R7","3,54124913710991","4,01096295328305",lnAvg_Price_L3Y,"-1,14285894795376","0,0198445000283823","0,0198445000283808"
15,2343447,Product_A,8,"54,7",409,"2864,87","7,48",10,"2,5","60,17","R1,R5,R7","2,01223279198639","4,00186370942794",lnAvg_Price_L3Y,"-1,14285894795376","0,0205971983011488","0,0205971983011568"
15,2076520,Product_A,3,"56,1",233,"232,82","4,15",10,"1,4","61,71","R1,R5,R7","1,42310833424261","4,02713581252865",lnAvg_Price_L3Y,"-1,14285894795376","0,0185234541828115","0,018523454182797"
15,2378198,Product_A,11,"61,6",239,"485,67","7,9",10,"2,6","67,76","R1,R5,R7","2,06686275947298","4,12066187053947",lnAvg_Price_L3Y,"-1,14285894795376","0,0112891555046635","0,0112891555046795"
15,2034110,Product_A,1,"54,6",211,"408,45","7,48",10,"2,5","60,06","R1,R5,R7","2,01223279198639","4,00003388275086",lnAvg_Price_L3Y,"-1,14285894795376","0,0207493922376204","0,0207493922376287"
15,2429843,Product_A,1,"61,5",480,"2514,64","22,44",10,"7,5","67,65","R1,R5,R7","3,1108450806545","4,11903717481247",lnAvg_Price_L3Y,"-1,14285894795376","0,0114091389949348","0,0114091389949189"
15,2615295,Product_A,2,"51,9",736,"3502,1","30,35",10,"10,1","57,09","R1,R5,R7","3,41279651750551","3,94931879017184",lnAvg_Price_L3Y,"-1,14285894795376","0,0250803214240422","0,0250803214240532"
15,2430227,Product_A,9,62,233,"1526,48","7,48",10,"2,5","68,2","R1,R5,R7","2,01223279198639","4,12713438504509",lnAvg_Price_L3Y,"-1,14285894795376","0,0108130919787498","0,0108130919787647"
15,2615904,Product_A,4,48,210,"795,31","12,06",10,4,"52,8","R1,R5,R7","2,48989419129904","3,87120101090789",lnAvg_Price_L3Y,"-1,14285894795376","0,032196278684513","0,032196278684508"
15,2457559,Product_A,2,"57,8",1715,"5101,72","86,86",10,29,"63,58","R1,R5,R7","4,46429762710668","4,05698877567833",lnAvg_Price_L3Y,"-1,14285894795376","0,0161403910888294","0,0161403910888237"
15,2643399,Product_A,7,"52,9",207,"3021,33","11,23",10,"3,7","58,19","R1,R5,R7","2,41858876875035","3,96840333886425",lnAvg_Price_L3Y,"-1,14285894795376","0,0234247257258053","0,023424725725824"
15,1996888,Product_A,8,"63,9",239,"762,76","3,74",10,"1,2","70,29","R1,R5,R7","1,31908561142644","4,15731936138349",lnAvg_Price_L3Y,"-1,14285894795376","0,00863318293830118","0,00863318293831393"
15,2356347,Product_A,4,"48,5",211,"2407,81","14,97",10,5,"53,35","R1,R5,R7","2,70604819843154","3,88156379794344",lnAvg_Price_L3Y,"-1,14285894795376","0,0312200212649593","0,0312200212649572"
15,2643538,Product_A,2,"65,8",246,"323,08","3,74",10,"1,2","72,38","R1,R5,R7","1,31908561142644","4,18661983833127",lnAvg_Price_L3Y,"-1,14285894795376","0,00657916530142848","0,00657916530145065"
15,2356523,Product_A,4,"53,4",465,"2368,25","26,71",10,"8,9","58,74","R1,R5,R7","3,28503802712187","3,97781074596615",lnAvg_Price_L3Y,"-1,14285894795376","0,0226201806252606","0,0226201806252687"
15,2434523,Product_A,2,"52,1",407,"3059,73","22,45",10,"7,5","57,31","R1,R5,R7","3,11129061418826","3,95316494875932",lnAvg_Price_L3Y,"-1,14285894795376","0,0247441179214071","0,0247441179214136"
15,2434723,Product_A,5,"40,3",282,"1518,44","10,62",10,"3,5","44,33","R1,R5,R7","2,36273901581379","3,69635146895264",lnAvg_Price_L3Y,"-1,14285894795376","0,0502897443586218","0,0502897443586239"
15,2357123,Product_A,5,"53,7",211,"822,25","11,41",10,"3,8","59,07","R1,R5,R7","2,43449016387398","3,98341300151482",lnAvg_Price_L3Y,"-1,14285894795376","0,0221446450295255","0,0221446450295245"
15,2460755,Product_A,7,"61,7",471,"2486,1","22,44",10,"7,5","67,87","R1,R5,R7","3,1108450806545","4,12228393091134",lnAvg_Price_L3Y,"-1,14285894795376","0,0111695609398079","0,011169560939795"
15,2035788,Product_A,9,"58,2",226,"5798,57","7,48",10,"2,5","64,02","R1,R5,R7","2,01223279198639","4,06388535473739",lnAvg_Price_L3Y,"-1,14285894795376","0,0155999025520568","0,0155999025520539"
15,2359365,Product_A,9,"53,6",214,"601,93","11,23",10,"3,7","58,96","R1,R5,R7","2,41858876875035","3,98154906807676",lnAvg_Price_L3Y,"-1,14285894795376","0,0223025654325852","0,022302565432594"
15,2035903,Product_A,10,"59,4",484,"2247,24","19,11",10,"6,4","65,34","R1,R5,R7","2,95021175825218","4,0842942263686",lnAvg_Price_L3Y,"-1,14285894795376","0,0140221127830866","0,0140221127830846"
15,2746523,Product_A,5,32,239,"434,36","7,48",10,"2,5","35,2","R1,R5,R7","2,01223279198639","3,46573590279973",lnAvg_Price_L3Y,"-1,14285894795376","0,0795447635329971","0,0795447635330036"
15,2732871,Product_A,9,"57,2",212,"1187,46","14,96",10,5,"62,92","R1,R5,R7","2,70537997254633","4,04655389838575",lnAvg_Price_L3Y,"-1,14285894795376","0,016965297544442","0,0169652975444579"
15,2380863,Product_A,3,"44,9",798,"4005,17","37,4",10,"12,5","49,39","R1,R5,R7","3,62167070442049","3,80443779474821",lnAvg_Price_L3Y,"-1,14285894795376","0,0387343768150365","0,0387343768150384"
15,2732944,Product_A,1,"57,8",488,"1382,63","12,48",10,"4,2","63,58","R1,R5,R7","2,52412736294128","4,05698877567833",lnAvg_Price_L3Y,"-1,14285894795376","0,0161403910888247","0,0161403910888366"
15,2746773,Product_A,5,"66,1",247,"324,56","3,74",10,"1,2","72,71","R1,R5,R7","1,31908561142644","4,19116874685764",lnAvg_Price_L3Y,"-1,14285894795376","0,00626564099137744","0,00626564099140747"
15,2624421,Product_A,2,"65,8",246,"246,21","3,74",10,"1,2","72,38","R1,R5,R7","1,31908561142644","4,18661983833127",lnAvg_Price_L3Y,"-1,14285894795376","0,00657916530142848","0,00657916530145065"
15,2733296,Product_A,8,"53,4",410,"1134,55","14,96",10,5,"58,74","R1,R5,R7","2,70537997254633","3,97781074596615",lnAvg_Price_L3Y,"-1,14285894795376","0,0226201806252611","0,0226201806252802"
15,2626185,Product_A,7,"45,8",357,"1655,02","21,73",10,"7,2","50,38","R1,R5,R7","3,07869379426834","3,82428409112014",lnAvg_Price_L3Y,"-1,14285894795376","0,0367450414210523","0,0367450414210498"
15,2747100,Product_A,2,"31,7",466,"739,9","12,06",10,4,"34,87","R1,R5,R7","2,48989419129904","3,45631668088323",lnAvg_Price_L3Y,"-1,14285894795376","0,0808890422826381","0,0808890422826438"
15,2733432,Product_A,5,"32,1",271,"696,14","14,97",10,5,"35,31","R1,R5,R7","2,70604819843154","3,46885603013597",lnAvg_Price_L3Y,"-1,14285894795376","0,0791022543288057","0,0791022543288215"
15,2627281,Product_A,5,"60,8",241,"2095,24","22,46",10,"7,5","66,88","R1,R5,R7","3,1117359493103","4,10758978897212",lnAvg_Price_L3Y,"-1,14285894795376","0,0122600745377828","0,0122600745377661"
15,2436645,Product_A,2,"53,6",211,"575,4","7,9",10,"2,6","58,96","R1,R5,R7","2,06686275947298","3,98154906807676",lnAvg_Price_L3Y,"-1,14285894795376","0,0223025654325815","0,0223025654326067"
15,2079181,Product_A,2,"46,7",384,"883,47","11,64",10,"3,9","51,37","R1,R5,R7","2,45444744230329","3,84374416467485",lnAvg_Price_L3Y,"-1,14285894795376","0,0348323827660119","0,0348323827660167"
15,22667,Product_A,9,"54,4",204,"5673,78","3,74",10,"1,2","59,84","R1,R5,R7","1,31908561142644","3,9963641538619",lnAvg_Price_L3Y,"-1,14285894795376","0,0210554587201572","0,0210554587201636"
15,2366616,Product_A,1,"55,8",1476,"4687,92","33,67",10,"11,2","61,38","R1,R5,R7","3,51660723317298","4,02177386938726",lnAvg_Price_L3Y,"-1,14285894795376","0,0189590678666577","0,0189590678666477"
15,2697981,Product_A,7,"46,8",587,"4211,27","45,14",10,15,"51,48","R1,R5,R7","3,80976877138939","3,8458832029236",lnAvg_Price_L3Y,"-1,14285894795376","0,0346244061126381","0,0346244061126412"
15,2382331,Product_A,1,"59,5",259,"1151,81","16,22",10,"5,4","65,45","R1,R5,R7","2,78624504868727","4,08597631255158",lnAvg_Price_L3Y,"-1,14285894795376","0,013893503028807","0,0138935030288047"
15,2464295,Product_A,2,"61,5",792,"3349,3","35,76",10,"11,9","67,65","R1,R5,R7","3,57682995030531","4,11903717481247",lnAvg_Price_L3Y,"-1,14285894795376","0,0114091389949413","0,0114091389949188"
15,2630566,Product_A,7,"55,2",240,"891,75","12,06",10,4,"60,72","R1,R5,R7","2,48989419129904","4,01096295328305",lnAvg_Price_L3Y,"-1,14285894795376","0,019844500028381","0,0198445000283937"
15,2437256,Product_A,10,"62,4",239,"960,68","11,22",10,"3,7","68,64","R1,R5,R7","2,41769790009455","4,13356527537538",lnAvg_Price_L3Y,"-1,14285894795376","0,0103431318313746","0,0103431318313716"
15,2382629,Product_A,1,62,473,"1777,78","19,13",10,"6,4","68,2","R1,R5,R7","2,95125778345216","4,12713438504509",lnAvg_Price_L3Y,"-1,14285894795376","0,0108130919787558","0,0108130919787499"
15,2382700,Product_A,6,"51,9",216,"443,06","4,16",10,"1,4","57,09","R1,R5,R7","1,42551507427317","3,94931879017184",lnAvg_Price_L3Y,"-1,14285894795376","0,0250803214240409","0,0250803214240441"
15,2632754,Product_A,3,"35,3",443,"1962,61","24,76",10,"8,3","38,83","R1,R5,R7","3,2092294478164","3,56388296393925",lnAvg_Price_L3Y,"-1,14285894795376","0,0662657267058025","0,0662657267058102"
15,2367504,Product_A,9,"61,5",238,"951,82","11,22",10,"3,7","67,65","R1,R5,R7","2,41769790009455","4,11903717481247",lnAvg_Price_L3Y,"-1,14285894795376","0,0114091389949422","0,0114091389949345"
15,2382823,Product_A,5,"44,8",493,"1510,49","19,13",10,"6,4","49,28","R1,R5,R7","2,95125778345216","3,80220813942094",lnAvg_Price_L3Y,"-1,14285894795376","0,0389603479485808","0,0389603479485829"
15,2061259,Product_A,2,"48,1",1007,"3387,53","46,15",10,"15,4","52,91","R1,R5,R7","3,83189696094886","3,87328217711172",lnAvg_Price_L3Y,"-1,14285894795376","0,0319994034876391","0,0319994034876349"
15,24222,Product_A,5,"47,4",749,"5896,9","47,58",10,"15,9","52,14","R1,R5,R7","3,86241250487481","3,85862222870103",lnAvg_Price_L3Y,"-1,14285894795376","0,0333949745034639","0,0333812825935368"
15,2439411,Product_A,7,"62,1",244,"695,85","11,21",10,"3,7","68,31","R1,R5,R7","2,41680623708407","4,12874598893943",lnAvg_Price_L3Y,"-1,14285894795376","0,0106950343571837","0,0106950343571686"
15,2439810,Product_A,3,"61,9",766,3753,"31,18",10,"10,4","68,09","R1,R5,R7","3,43977686362963","4,12552017969055",lnAvg_Price_L3Y,"-1,14285894795376","0,0109315310465972","0,0109315310465945"
15,2440991,Product_A,8,"58,1",217,"1220,14","3,74",10,"1,2","63,91","R1,R5,R7","1,31908561142644","4,06216566385787",lnAvg_Price_L3Y,"-1,14285894795376","0,0157343269815949","0,0157343269816138"
15,24283,Product_A,3,"31,3",922,"3670,43","60,71",10,"20,2","34,43","R1,R5,R7","4,10610842914234","3,44361809754611",lnAvg_Price_L3Y,"-1,14285894795376","0,082721498938167","0,0827214989381565"
